date	location	QC_overall_status	sequences
2022-02-04	South Africa	good	22
2022-02-04	South Africa	mediocre	8
2022-02-04	USA	bad	831
2022-02-04	USA	good	8238
2022-02-04	USA	mediocre	1263
2022-02-04	United Kingdom	bad	184
2022-02-04	United Kingdom	good	8721
2022-02-04	United Kingdom	mediocre	585
2022-02-05	Australia	bad	121
2022-02-05	Australia	good	88
2022-02-05	Australia	mediocre	51
2022-02-05	Brazil	bad	79
2022-02-05	Brazil	good	591
2022-02-05	Brazil	mediocre	55
2022-02-05	Japan	good	761
2022-02-05	Japan	mediocre	6
2022-02-05	South Africa	bad	2
2022-02-05	South Africa	good	6
2022-02-05	South Africa	mediocre	1
2022-02-05	USA	bad	579
2022-02-05	USA	good	5053
2022-02-05	USA	mediocre	765
2022-02-05	United Kingdom	bad	76
2022-02-05	United Kingdom	good	9822
2022-02-05	United Kingdom	mediocre	560
2022-02-06	Australia	bad	158
2022-02-06	Australia	good	201
2022-02-06	Australia	mediocre	76
2022-02-06	Brazil	bad	14
2022-02-06	Brazil	good	213
2022-02-06	Brazil	mediocre	14
2022-02-06	Japan	bad	1
2022-02-06	Japan	good	305
2022-02-06	Japan	mediocre	1
2022-02-06	South Africa	bad	2
2022-02-06	South Africa	good	5
2022-02-06	USA	bad	523
2022-02-06	USA	good	4945
2022-02-06	USA	mediocre	784
2022-02-06	United Kingdom	bad	67
2022-02-06	United Kingdom	good	9645
2022-02-06	United Kingdom	mediocre	588
2022-02-07	Australia	bad	198
2022-02-07	Australia	good	131
2022-02-07	Australia	mediocre	72
2022-02-07	Brazil	bad	80
2022-02-07	Brazil	good	819
2022-02-07	Brazil	mediocre	67
2022-02-07	Japan	good	807
2022-02-07	Japan	mediocre	5
2022-02-07	South Africa	bad	11
2022-02-07	South Africa	good	52
2022-02-07	South Africa	mediocre	9
2022-02-07	USA	bad	1666
2022-02-07	USA	good	11955
2022-02-07	USA	mediocre	2536
2022-02-07	United Kingdom	bad	171
2022-02-07	United Kingdom	good	11066
2022-02-07	United Kingdom	mediocre	1160
2022-02-08	Australia	bad	223
2022-02-08	Australia	good	240
2022-02-08	Australia	mediocre	83
2022-02-08	Brazil	bad	82
2022-02-08	Brazil	good	658
2022-02-08	Brazil	mediocre	88
2022-02-08	Japan	bad	1
2022-02-08	Japan	good	976
2022-02-08	South Africa	bad	5
2022-02-08	South Africa	good	40
2022-02-08	South Africa	mediocre	8
2022-02-08	USA	bad	1198
2022-02-08	USA	good	11052
2022-02-08	USA	mediocre	1628
2022-02-08	United Kingdom	bad	154
2022-02-08	United Kingdom	good	11066
2022-02-08	United Kingdom	mediocre	1029
2022-02-09	Australia	bad	204
2022-02-09	Australia	good	215
2022-02-09	Australia	mediocre	95
2022-02-09	Brazil	bad	55
2022-02-09	Brazil	good	633
2022-02-09	Brazil	mediocre	57
2022-02-09	Japan	good	653
2022-02-09	Japan	mediocre	1
2022-02-09	South Africa	bad	6
2022-02-09	South Africa	good	44
2022-02-09	South Africa	mediocre	10
2022-02-09	USA	bad	1025
2022-02-09	USA	good	9630
2022-02-09	USA	mediocre	1692
2022-02-09	United Kingdom	bad	96
2022-02-09	United Kingdom	good	8912
2022-02-09	United Kingdom	mediocre	926
2022-02-10	Australia	bad	140
2022-02-10	Australia	good	245
2022-02-10	Australia	mediocre	91
2022-02-10	Brazil	bad	25
2022-02-10	Brazil	good	555
2022-02-10	Brazil	mediocre	47
2022-02-10	Japan	bad	1
2022-02-10	Japan	good	953
2022-02-10	Japan	mediocre	1
2022-02-10	South Africa	bad	11
2022-02-10	South Africa	good	26
2022-02-10	South Africa	mediocre	6
2022-02-10	USA	bad	1203
2022-02-10	USA	good	8436
2022-02-10	USA	mediocre	1419
2022-02-10	United Kingdom	bad	89
2022-02-10	United Kingdom	good	8963
2022-02-10	United Kingdom	mediocre	745
2022-02-11	Australia	bad	83
2022-02-11	Australia	good	150
2022-02-11	Australia	mediocre	51
2022-02-11	Brazil	bad	13
2022-02-11	Brazil	good	444
2022-02-11	Brazil	mediocre	26
2022-02-11	Japan	good	456
2022-02-11	Japan	mediocre	1
2022-02-11	South Africa	bad	15
2022-02-11	South Africa	good	25
2022-02-11	South Africa	mediocre	8
2022-02-11	USA	bad	866
2022-02-11	USA	good	7439
2022-02-11	USA	mediocre	1046
2022-02-11	United Kingdom	bad	119
2022-02-11	United Kingdom	good	9207
2022-02-11	United Kingdom	mediocre	895
2022-02-12	Australia	bad	34
2022-02-12	Australia	good	150
2022-02-12	Australia	mediocre	38
2022-02-12	Brazil	bad	5
2022-02-12	Brazil	good	233
2022-02-12	Brazil	mediocre	15
2022-02-12	Japan	good	838
2022-02-12	Japan	mediocre	1
2022-02-12	South Africa	bad	1
2022-02-12	South Africa	good	10
2022-02-12	USA	bad	486
2022-02-12	USA	good	5205
2022-02-12	USA	mediocre	618
2022-02-12	United Kingdom	bad	56
2022-02-12	United Kingdom	good	9139
2022-02-12	United Kingdom	mediocre	518
2022-02-13	Australia	bad	29
2022-02-13	Australia	good	263
2022-02-13	Australia	mediocre	40
2022-02-13	Brazil	bad	11
2022-02-13	Brazil	good	189
2022-02-13	Brazil	mediocre	22
2022-02-13	Japan	good	319
2022-02-13	Japan	mediocre	2
2022-02-13	South Africa	bad	1
2022-02-13	South Africa	good	8
2022-02-13	USA	bad	320
2022-02-13	USA	good	3847
2022-02-13	USA	mediocre	392
2022-02-13	United Kingdom	bad	49
2022-02-13	United Kingdom	good	8460
2022-02-13	United Kingdom	mediocre	380
2022-02-14	Australia	bad	42
2022-02-14	Australia	good	268
2022-02-14	Australia	mediocre	54
2022-02-14	Brazil	bad	34
2022-02-14	Brazil	good	764
2022-02-14	Brazil	mediocre	63
2022-02-14	Japan	bad	1
2022-02-14	Japan	good	812
2022-02-14	Japan	mediocre	5
2022-02-14	South Africa	bad	15
2022-02-14	South Africa	good	72
2022-02-14	South Africa	mediocre	12
2022-02-14	USA	bad	941
2022-02-14	USA	good	7779
2022-02-14	USA	mediocre	1130
2022-02-14	United Kingdom	bad	79
2022-02-14	United Kingdom	good	12922
2022-02-14	United Kingdom	mediocre	607
2022-02-15	Australia	bad	35
2022-02-15	Australia	good	234
2022-02-15	Australia	mediocre	39
2022-02-15	Brazil	bad	22
2022-02-15	Brazil	good	490
2022-02-15	Brazil	mediocre	37
2022-02-15	Japan	good	1041
2022-02-15	Japan	mediocre	4
2022-02-15	South Africa	bad	9
2022-02-15	South Africa	good	33
2022-02-15	South Africa	mediocre	5
2022-02-15	USA	bad	777
2022-02-15	USA	good	7262
2022-02-15	USA	mediocre	1163
2022-02-15	United Kingdom	bad	88
2022-02-15	United Kingdom	good	11464
2022-02-15	United Kingdom	mediocre	620
2022-02-16	Australia	bad	27
2022-02-16	Australia	good	153
2022-02-16	Australia	mediocre	45
2022-02-16	Brazil	bad	30
2022-02-16	Brazil	good	329
2022-02-16	Brazil	mediocre	24
2022-02-16	Japan	good	664
2022-02-16	Japan	mediocre	4
2022-02-16	South Africa	bad	10
2022-02-16	South Africa	good	47
2022-02-16	South Africa	mediocre	8
2022-02-16	USA	bad	991
2022-02-16	USA	good	7574
2022-02-16	USA	mediocre	1090
2022-02-16	United Kingdom	bad	79
2022-02-16	United Kingdom	good	9564
2022-02-16	United Kingdom	mediocre	547
2022-02-17	Australia	bad	31
2022-02-17	Australia	good	209
2022-02-17	Australia	mediocre	45
2022-02-17	Brazil	bad	41
2022-02-17	Brazil	good	302
2022-02-17	Brazil	mediocre	39
2022-02-17	Japan	bad	2
2022-02-17	Japan	good	918
2022-02-17	Japan	mediocre	2
2022-02-17	South Africa	bad	19
2022-02-17	South Africa	good	43
2022-02-17	South Africa	mediocre	10
2022-02-17	USA	bad	694
2022-02-17	USA	good	6166
2022-02-17	USA	mediocre	885
2022-02-17	United Kingdom	bad	103
2022-02-17	United Kingdom	good	9454
2022-02-17	United Kingdom	mediocre	812
2022-02-18	Australia	bad	40
2022-02-18	Australia	good	99
2022-02-18	Australia	mediocre	19
2022-02-18	Brazil	bad	28
2022-02-18	Brazil	good	307
2022-02-18	Brazil	mediocre	43
2022-02-18	Japan	good	670
2022-02-18	Japan	mediocre	3
2022-02-18	South Africa	bad	13
2022-02-18	South Africa	good	23
2022-02-18	South Africa	mediocre	11
2022-02-18	USA	bad	624
2022-02-18	USA	good	5515
2022-02-18	USA	mediocre	706
2022-02-18	United Kingdom	bad	59
2022-02-18	United Kingdom	good	7954
2022-02-18	United Kingdom	mediocre	480
2022-02-19	Australia	bad	28
2022-02-19	Australia	good	94
2022-02-19	Australia	mediocre	19
2022-02-19	Brazil	bad	10
2022-02-19	Brazil	good	90
2022-02-19	Brazil	mediocre	12
2022-02-19	Japan	good	691
2022-02-19	South Africa	bad	1
2022-02-19	South Africa	good	8
2022-02-19	South Africa	mediocre	2
2022-02-19	USA	bad	269
2022-02-19	USA	good	3642
2022-02-19	USA	mediocre	317
2022-02-19	United Kingdom	bad	65
2022-02-19	United Kingdom	good	9467
2022-02-19	United Kingdom	mediocre	474
2022-02-20	Australia	bad	27
2022-02-20	Australia	good	188
2022-02-20	Australia	mediocre	42
2022-02-20	Brazil	bad	16
2022-02-20	Brazil	good	95
2022-02-20	Brazil	mediocre	8
2022-02-20	Japan	bad	1
2022-02-20	Japan	good	273
2022-02-20	South Africa	bad	2
2022-02-20	South Africa	good	9
2022-02-20	South Africa	mediocre	2
2022-02-20	USA	bad	255
2022-02-20	USA	good	2621
2022-02-20	USA	mediocre	289
2022-02-20	United Kingdom	bad	71
2022-02-20	United Kingdom	good	8451
2022-02-20	United Kingdom	mediocre	420
2022-02-21	Australia	bad	38
2022-02-21	Australia	good	178
2022-02-21	Australia	mediocre	57
2022-02-21	Brazil	bad	41
2022-02-21	Brazil	good	489
2022-02-21	Brazil	mediocre	67
2022-02-21	Japan	bad	1
2022-02-21	Japan	good	651
2022-02-21	Japan	mediocre	1
2022-02-21	South Africa	bad	22
2022-02-21	South Africa	good	96
2022-02-21	South Africa	mediocre	19
2022-02-21	USA	bad	465
2022-02-21	USA	good	5152
2022-02-21	USA	mediocre	559
2022-02-21	United Kingdom	bad	113
2022-02-21	United Kingdom	good	13154
2022-02-21	United Kingdom	mediocre	648
2022-02-22	Australia	bad	20
2022-02-22	Australia	good	201
2022-02-22	Australia	mediocre	54
2022-02-22	Brazil	bad	36
2022-02-22	Brazil	good	332
2022-02-22	Brazil	mediocre	37
2022-02-22	Japan	bad	1
2022-02-22	Japan	good	928
2022-02-22	Japan	mediocre	2
2022-02-22	South Africa	bad	13
2022-02-22	South Africa	good	56
2022-02-22	South Africa	mediocre	8
2022-02-22	USA	bad	726
2022-02-22	USA	good	6745
2022-02-22	USA	mediocre	727
2022-02-22	United Kingdom	bad	170
2022-02-22	United Kingdom	good	11082
2022-02-22	United Kingdom	mediocre	684
2022-02-23	Australia	bad	18
2022-02-23	Australia	good	166
2022-02-23	Australia	mediocre	46
2022-02-23	Brazil	bad	42
2022-02-23	Brazil	good	315
2022-02-23	Brazil	mediocre	57
2022-02-23	Japan	bad	1
2022-02-23	Japan	good	298
2022-02-23	South Africa	bad	7
2022-02-23	South Africa	good	35
2022-02-23	South Africa	mediocre	6
2022-02-23	USA	bad	608
2022-02-23	USA	good	4727
2022-02-23	USA	mediocre	623
2022-02-23	United Kingdom	bad	84
2022-02-23	United Kingdom	good	9968
2022-02-23	United Kingdom	mediocre	495
2022-02-24	Australia	bad	41
2022-02-24	Australia	good	228
2022-02-24	Australia	mediocre	61
2022-02-24	Brazil	bad	36
2022-02-24	Brazil	good	343
2022-02-24	Brazil	mediocre	23
2022-02-24	Japan	good	955
2022-02-24	Japan	mediocre	4
2022-02-24	South Africa	bad	7
2022-02-24	South Africa	good	15
2022-02-24	South Africa	mediocre	7
2022-02-24	USA	bad	442
2022-02-24	USA	good	4041
2022-02-24	USA	mediocre	512
2022-02-24	United Kingdom	bad	98
2022-02-24	United Kingdom	good	5267
2022-02-24	United Kingdom	mediocre	412
2022-02-25	Australia	bad	20
2022-02-25	Australia	good	142
2022-02-25	Australia	mediocre	55
2022-02-25	Brazil	bad	19
2022-02-25	Brazil	good	153
2022-02-25	Brazil	mediocre	17
2022-02-25	Japan	bad	1
2022-02-25	Japan	good	612
2022-02-25	Japan	mediocre	4
2022-02-25	South Africa	bad	6
2022-02-25	South Africa	good	23
2022-02-25	South Africa	mediocre	3
2022-02-25	USA	bad	306
2022-02-25	USA	good	3782
2022-02-25	USA	mediocre	516
2022-02-25	United Kingdom	bad	108
2022-02-25	United Kingdom	good	5817
2022-02-25	United Kingdom	mediocre	481
2022-02-26	Australia	bad	9
2022-02-26	Australia	good	149
2022-02-26	Australia	mediocre	16
2022-02-26	Brazil	bad	1
2022-02-26	Brazil	good	58
2022-02-26	Brazil	mediocre	4
2022-02-26	Japan	good	752
2022-02-26	South Africa	bad	1
2022-02-26	South Africa	good	8
2022-02-26	South Africa	mediocre	1
2022-02-26	USA	bad	173
2022-02-26	USA	good	2631
2022-02-26	USA	mediocre	210
2022-02-26	United Kingdom	bad	62
2022-02-26	United Kingdom	good	4612
2022-02-26	United Kingdom	mediocre	364
2022-02-27	Australia	bad	13
2022-02-27	Australia	good	190
2022-02-27	Australia	mediocre	34
2022-02-27	Brazil	bad	6
2022-02-27	Brazil	good	46
2022-02-27	Brazil	mediocre	6
2022-02-27	Japan	good	250
2022-02-27	Japan	mediocre	1
2022-02-27	South Africa	bad	1
2022-02-27	South Africa	good	2
2022-02-27	USA	bad	142
2022-02-27	USA	good	2057
2022-02-27	USA	mediocre	191
2022-02-27	United Kingdom	bad	48
2022-02-27	United Kingdom	good	3909
2022-02-27	United Kingdom	mediocre	395
2022-02-28	Australia	bad	21
2022-02-28	Australia	good	201
2022-02-28	Australia	mediocre	46
2022-02-28	Brazil	bad	16
2022-02-28	Brazil	good	170
2022-02-28	Brazil	mediocre	21
2022-02-28	Japan	bad	2
2022-02-28	Japan	good	686
2022-02-28	Japan	mediocre	4
2022-02-28	South Africa	bad	5
2022-02-28	South Africa	good	23
2022-02-28	South Africa	mediocre	2
2022-02-28	USA	bad	316
2022-02-28	USA	good	4211
2022-02-28	USA	mediocre	431
2022-02-28	United Kingdom	bad	49
2022-02-28	United Kingdom	good	6390
2022-02-28	United Kingdom	mediocre	496
2022-03-01	Australia	bad	13
2022-03-01	Australia	good	287
2022-03-01	Australia	mediocre	47
2022-03-01	Brazil	bad	7
2022-03-01	Brazil	good	188
2022-03-01	Brazil	mediocre	18
2022-03-01	Japan	good	780
2022-03-01	Japan	mediocre	2
2022-03-01	South Africa	bad	4
2022-03-01	South Africa	good	45
2022-03-01	South Africa	mediocre	2
2022-03-01	USA	bad	359
2022-03-01	USA	good	4017
2022-03-01	USA	mediocre	407
2022-03-01	United Kingdom	bad	86
2022-03-01	United Kingdom	good	7038
2022-03-01	United Kingdom	mediocre	711
2022-03-02	Australia	bad	21
2022-03-02	Australia	good	328
2022-03-02	Australia	mediocre	48
2022-03-02	Brazil	bad	43
2022-03-02	Brazil	good	384
2022-03-02	Brazil	mediocre	35
2022-03-02	Japan	bad	1
2022-03-02	Japan	good	559
2022-03-02	Japan	mediocre	1
2022-03-02	South Africa	bad	5
2022-03-02	South Africa	good	61
2022-03-02	South Africa	mediocre	7
2022-03-02	USA	bad	372
2022-03-02	USA	good	2975
2022-03-02	USA	mediocre	395
2022-03-02	United Kingdom	bad	88
2022-03-02	United Kingdom	good	8456
2022-03-02	United Kingdom	mediocre	640
2022-03-03	Australia	bad	15
2022-03-03	Australia	good	306
2022-03-03	Australia	mediocre	47
2022-03-03	Brazil	bad	54
2022-03-03	Brazil	good	403
2022-03-03	Brazil	mediocre	54
2022-03-03	Japan	bad	2
2022-03-03	Japan	good	822
2022-03-03	Japan	mediocre	3
2022-03-03	South Africa	bad	3
2022-03-03	South Africa	good	43
2022-03-03	South Africa	mediocre	3
2022-03-03	USA	bad	269
2022-03-03	USA	good	2587
2022-03-03	USA	mediocre	290
2022-03-03	United Kingdom	bad	71
2022-03-03	United Kingdom	good	9675
2022-03-03	United Kingdom	mediocre	521
2022-03-04	Australia	bad	13
2022-03-04	Australia	good	190
2022-03-04	Australia	mediocre	56
2022-03-04	Brazil	bad	37
2022-03-04	Brazil	good	319
2022-03-04	Brazil	mediocre	43
2022-03-04	Japan	bad	3
2022-03-04	Japan	good	563
2022-03-04	Japan	mediocre	2
2022-03-04	South Africa	bad	5
2022-03-04	South Africa	good	39
2022-03-04	South Africa	mediocre	5
2022-03-04	USA	bad	269
2022-03-04	USA	good	2503
2022-03-04	USA	mediocre	349
2022-03-04	United Kingdom	bad	39
2022-03-04	United Kingdom	good	9357
2022-03-04	United Kingdom	mediocre	478
2022-03-05	Australia	bad	11
2022-03-05	Australia	good	149
2022-03-05	Australia	mediocre	35
2022-03-05	Brazil	bad	25
2022-03-05	Brazil	good	196
2022-03-05	Brazil	mediocre	7
2022-03-05	Japan	good	669
2022-03-05	Japan	mediocre	4
2022-03-05	South Africa	bad	2
2022-03-05	South Africa	good	11
2022-03-05	South Africa	mediocre	2
2022-03-05	USA	bad	122
2022-03-05	USA	good	1693
2022-03-05	USA	mediocre	169
2022-03-05	United Kingdom	bad	39
2022-03-05	United Kingdom	good	8516
2022-03-05	United Kingdom	mediocre	454
2022-03-06	Australia	bad	19
2022-03-06	Australia	good	245
2022-03-06	Australia	mediocre	43
2022-03-06	Brazil	bad	10
2022-03-06	Brazil	good	81
2022-03-06	Brazil	mediocre	16
2022-03-06	Japan	good	277
2022-03-06	Japan	mediocre	1
2022-03-06	South Africa	bad	2
2022-03-06	South Africa	good	20
2022-03-06	South Africa	mediocre	2
2022-03-06	USA	bad	90
2022-03-06	USA	good	1484
2022-03-06	USA	mediocre	116
2022-03-06	United Kingdom	bad	36
2022-03-06	United Kingdom	good	9112
2022-03-06	United Kingdom	mediocre	503
2022-03-07	Australia	bad	16
2022-03-07	Australia	good	274
2022-03-07	Australia	mediocre	40
2022-03-07	Brazil	bad	59
2022-03-07	Brazil	good	421
2022-03-07	Brazil	mediocre	53
2022-03-07	Japan	good	728
2022-03-07	Japan	mediocre	2
2022-03-07	South Africa	bad	17
2022-03-07	South Africa	good	76
2022-03-07	South Africa	mediocre	9
2022-03-07	USA	bad	339
2022-03-07	USA	good	3435
2022-03-07	USA	mediocre	381
2022-03-07	United Kingdom	bad	79
2022-03-07	United Kingdom	good	13125
2022-03-07	United Kingdom	mediocre	1122
2022-03-08	Australia	bad	17
2022-03-08	Australia	good	223
2022-03-08	Australia	mediocre	60
2022-03-08	Brazil	bad	28
2022-03-08	Brazil	good	293
2022-03-08	Brazil	mediocre	32
2022-03-08	Japan	good	871
2022-03-08	Japan	mediocre	2
2022-03-08	South Africa	bad	11
2022-03-08	South Africa	good	64
2022-03-08	South Africa	mediocre	14
2022-03-08	USA	bad	269
2022-03-08	USA	good	2676
2022-03-08	USA	mediocre	196
2022-03-08	United Kingdom	bad	73
2022-03-08	United Kingdom	good	8906
2022-03-08	United Kingdom	mediocre	1037
2022-03-09	Australia	bad	49
2022-03-09	Australia	good	312
2022-03-09	Australia	mediocre	73
2022-03-09	Brazil	bad	23
2022-03-09	Brazil	good	259
2022-03-09	Brazil	mediocre	29
2022-03-09	Japan	good	555
2022-03-09	Japan	mediocre	1
2022-03-09	South Africa	bad	8
2022-03-09	South Africa	good	33
2022-03-09	South Africa	mediocre	3
2022-03-09	USA	bad	233
2022-03-09	USA	good	2485
2022-03-09	USA	mediocre	219
2022-03-09	United Kingdom	bad	99
2022-03-09	United Kingdom	good	12899
2022-03-09	United Kingdom	mediocre	1156
2022-03-10	Australia	bad	19
2022-03-10	Australia	good	333
2022-03-10	Australia	mediocre	70
2022-03-10	Brazil	bad	22
2022-03-10	Brazil	good	286
2022-03-10	Brazil	mediocre	28
2022-03-10	Japan	good	833
2022-03-10	Japan	mediocre	2
2022-03-10	South Africa	bad	10
2022-03-10	South Africa	good	28
2022-03-10	South Africa	mediocre	3
2022-03-10	USA	bad	204
2022-03-10	USA	good	2404
2022-03-10	USA	mediocre	195
2022-03-10	United Kingdom	bad	60
2022-03-10	United Kingdom	good	7949
2022-03-10	United Kingdom	mediocre	611
2022-03-11	Australia	bad	9
2022-03-11	Australia	good	245
2022-03-11	Australia	mediocre	64
2022-03-11	Brazil	bad	21
2022-03-11	Brazil	good	217
2022-03-11	Brazil	mediocre	31
2022-03-11	Japan	good	491
2022-03-11	Japan	mediocre	2
2022-03-11	South Africa	bad	9
2022-03-11	South Africa	good	30
2022-03-11	South Africa	mediocre	7
2022-03-11	USA	bad	143
2022-03-11	USA	good	2138
2022-03-11	USA	mediocre	159
2022-03-11	United Kingdom	bad	64
2022-03-11	United Kingdom	good	7871
2022-03-11	United Kingdom	mediocre	562
2022-03-12	Australia	bad	10
2022-03-12	Australia	good	139
2022-03-12	Australia	mediocre	32
2022-03-12	Brazil	bad	9
2022-03-12	Brazil	good	94
2022-03-12	Brazil	mediocre	17
2022-03-12	Japan	good	652
2022-03-12	Japan	mediocre	1
2022-03-12	South Africa	bad	2
2022-03-12	South Africa	good	6
2022-03-12	USA	bad	124
2022-03-12	USA	good	1248
2022-03-12	USA	mediocre	110
2022-03-12	United Kingdom	bad	65
2022-03-12	United Kingdom	good	7998
2022-03-12	United Kingdom	mediocre	494
2022-03-13	Australia	bad	9
2022-03-13	Australia	good	259
2022-03-13	Australia	mediocre	51
2022-03-13	Brazil	bad	8
2022-03-13	Brazil	good	62
2022-03-13	Brazil	mediocre	9
2022-03-13	Japan	bad	1
2022-03-13	Japan	good	226
2022-03-13	South Africa	bad	2
2022-03-13	South Africa	good	11
2022-03-13	USA	bad	90
2022-03-13	USA	good	1398
2022-03-13	USA	mediocre	92
2022-03-13	United Kingdom	bad	58
2022-03-13	United Kingdom	good	10507
2022-03-13	United Kingdom	mediocre	660
2022-03-14	Australia	bad	43
2022-03-14	Australia	good	367
2022-03-14	Australia	mediocre	93
2022-03-14	Brazil	bad	35
2022-03-14	Brazil	good	237
2022-03-14	Brazil	mediocre	42
2022-03-14	Japan	bad	1
2022-03-14	Japan	good	622
2022-03-14	Japan	mediocre	1
2022-03-14	South Africa	bad	8
2022-03-14	South Africa	good	47
2022-03-14	South Africa	mediocre	6
2022-03-14	USA	bad	237
2022-03-14	USA	good	3070
2022-03-14	USA	mediocre	256
2022-03-14	United Kingdom	bad	133
2022-03-14	United Kingdom	good	13395
2022-03-14	United Kingdom	mediocre	1168
2022-03-15	Australia	bad	34
2022-03-15	Australia	good	395
2022-03-15	Australia	mediocre	98
2022-03-15	Brazil	bad	18
2022-03-15	Brazil	good	167
2022-03-15	Brazil	mediocre	20
2022-03-15	Japan	good	848
2022-03-15	South Africa	bad	7
2022-03-15	South Africa	good	67
2022-03-15	South Africa	mediocre	5
2022-03-15	USA	bad	178
2022-03-15	USA	good	2441
2022-03-15	USA	mediocre	214
2022-03-15	United Kingdom	bad	92
2022-03-15	United Kingdom	good	9501
2022-03-15	United Kingdom	mediocre	896
2022-03-16	Australia	bad	24
2022-03-16	Australia	good	398
2022-03-16	Australia	mediocre	55
2022-03-16	Brazil	bad	20
2022-03-16	Brazil	good	117
2022-03-16	Brazil	mediocre	24
2022-03-16	Japan	good	538
2022-03-16	Japan	mediocre	2
2022-03-16	South Africa	bad	12
2022-03-16	South Africa	good	51
2022-03-16	South Africa	mediocre	5
2022-03-16	USA	bad	182
2022-03-16	USA	good	2440
2022-03-16	USA	mediocre	266
2022-03-16	United Kingdom	bad	99
2022-03-16	United Kingdom	good	9965
2022-03-16	United Kingdom	mediocre	718
2022-03-17	Australia	bad	13
2022-03-17	Australia	good	473
2022-03-17	Australia	mediocre	66
2022-03-17	Brazil	bad	20
2022-03-17	Brazil	good	80
