date	location	QC_overall_status	sequences
2022-02-08	Australia	good	236
2022-02-08	Australia	mediocre	86
2022-02-08	Brazil	bad	44
2022-02-08	Brazil	good	625
2022-02-08	Brazil	mediocre	78
2022-02-08	Costa Rica	good	15
2022-02-08	Egypt	bad	27
2022-02-08	Egypt	good	7
2022-02-08	Egypt	mediocre	3
2022-02-08	Japan	bad	1
2022-02-08	Japan	good	979
2022-02-08	Japan	mediocre	3
2022-02-08	Panama	bad	2
2022-02-08	Panama	good	10
2022-02-08	Panama	mediocre	1
2022-02-08	South Africa	bad	5
2022-02-08	South Africa	good	40
2022-02-08	South Africa	mediocre	8
2022-02-08	Trinidad and Tobago	bad	1
2022-02-08	Trinidad and Tobago	good	12
2022-02-08	Trinidad and Tobago	mediocre	1
2022-02-08	USA	bad	1058
2022-02-08	USA	good	11406
2022-02-08	USA	mediocre	1542
2022-02-08	United Kingdom	bad	155
2022-02-08	United Kingdom	good	11093
2022-02-08	United Kingdom	mediocre	1001
2022-02-08	Vietnam	bad	2
2022-02-08	Vietnam	good	16
2022-02-08	Vietnam	mediocre	7
2022-02-09	Australia	bad	205
2022-02-09	Australia	good	204
2022-02-09	Australia	mediocre	105
2022-02-09	Brazil	bad	55
2022-02-09	Brazil	good	633
2022-02-09	Brazil	mediocre	58
2022-02-09	Costa Rica	good	18
2022-02-09	Egypt	bad	11
2022-02-09	Japan	good	659
2022-02-09	Japan	mediocre	1
2022-02-09	Panama	bad	8
2022-02-09	Panama	good	3
2022-02-09	Panama	mediocre	3
2022-02-09	South Africa	bad	6
2022-02-09	South Africa	good	46
2022-02-09	South Africa	mediocre	10
2022-02-09	Trinidad and Tobago	bad	1
2022-02-09	Trinidad and Tobago	good	3
2022-02-09	USA	bad	965
2022-02-09	USA	good	9856
2022-02-09	USA	mediocre	1607
2022-02-09	United Kingdom	bad	92
2022-02-09	United Kingdom	good	8937
2022-02-09	United Kingdom	mediocre	905
2022-02-09	Vietnam	bad	2
2022-02-09	Vietnam	good	6
2022-02-10	Australia	bad	141
2022-02-10	Australia	good	238
2022-02-10	Australia	mediocre	97
2022-02-10	Brazil	bad	30
2022-02-10	Brazil	good	572
2022-02-10	Brazil	mediocre	54
2022-02-10	Costa Rica	good	14
2022-02-10	Japan	bad	1
2022-02-10	Japan	good	958
2022-02-10	Japan	mediocre	3
2022-02-10	Panama	bad	1
2022-02-10	Panama	good	2
2022-02-10	Panama	mediocre	7
2022-02-10	South Africa	bad	11
2022-02-10	South Africa	good	27
2022-02-10	South Africa	mediocre	7
2022-02-10	Trinidad and Tobago	bad	2
2022-02-10	Trinidad and Tobago	good	4
2022-02-10	Trinidad and Tobago	mediocre	1
2022-02-10	USA	bad	1144
2022-02-10	USA	good	8605
2022-02-10	USA	mediocre	1325
2022-02-10	United Kingdom	bad	89
2022-02-10	United Kingdom	good	8994
2022-02-10	United Kingdom	mediocre	714
2022-02-10	Vietnam	bad	5
2022-02-10	Vietnam	good	6
2022-02-10	Vietnam	mediocre	3
2022-02-11	Australia	bad	84
2022-02-11	Australia	good	149
2022-02-11	Australia	mediocre	51
2022-02-11	Brazil	bad	13
2022-02-11	Brazil	good	450
2022-02-11	Brazil	mediocre	30
2022-02-11	Costa Rica	good	13
2022-02-11	Costa Rica	mediocre	1
2022-02-11	Japan	good	456
2022-02-11	Japan	mediocre	1
2022-02-11	Panama	bad	2
2022-02-11	Panama	good	3
2022-02-11	Panama	mediocre	3
2022-02-11	South Africa	bad	15
2022-02-11	South Africa	good	26
2022-02-11	South Africa	mediocre	8
2022-02-11	Trinidad and Tobago	good	3
2022-02-11	Trinidad and Tobago	mediocre	1
2022-02-11	USA	bad	847
2022-02-11	USA	good	7514
2022-02-11	USA	mediocre	1044
2022-02-11	United Kingdom	bad	124
2022-02-11	United Kingdom	good	9227
2022-02-11	United Kingdom	mediocre	870
2022-02-11	Vietnam	good	2
2022-02-11	Vietnam	mediocre	2
2022-02-12	Australia	bad	34
2022-02-12	Australia	good	146
2022-02-12	Australia	mediocre	42
2022-02-12	Brazil	bad	5
2022-02-12	Brazil	good	234
2022-02-12	Brazil	mediocre	15
2022-02-12	Costa Rica	good	12
2022-02-12	Japan	good	838
2022-02-12	Japan	mediocre	7
2022-02-12	Panama	good	1
2022-02-12	Panama	mediocre	3
2022-02-12	South Africa	bad	1
2022-02-12	South Africa	good	10
2022-02-12	Trinidad and Tobago	good	2
2022-02-12	USA	bad	477
2022-02-12	USA	good	5238
2022-02-12	USA	mediocre	614
2022-02-12	United Kingdom	bad	51
2022-02-12	United Kingdom	good	9152
2022-02-12	United Kingdom	mediocre	511
2022-02-12	Vietnam	bad	2
2022-02-12	Vietnam	good	5
2022-02-12	Vietnam	mediocre	2
2022-02-13	Australia	bad	29
2022-02-13	Australia	good	262
2022-02-13	Australia	mediocre	41
2022-02-13	Brazil	bad	11
2022-02-13	Brazil	good	189
2022-02-13	Brazil	mediocre	22
2022-02-13	Costa Rica	good	9
2022-02-13	Costa Rica	mediocre	1
2022-02-13	Egypt	good	1
2022-02-13	Egypt	mediocre	1
2022-02-13	Japan	good	319
2022-02-13	Japan	mediocre	2
2022-02-13	Panama	bad	1
2022-02-13	Panama	good	3
2022-02-13	Panama	mediocre	1
2022-02-13	South Africa	bad	1
2022-02-13	South Africa	good	8
2022-02-13	Trinidad and Tobago	bad	3
2022-02-13	Trinidad and Tobago	mediocre	1
2022-02-13	USA	bad	299
2022-02-13	USA	good	3906
2022-02-13	USA	mediocre	356
2022-02-13	United Kingdom	bad	46
2022-02-13	United Kingdom	good	8486
2022-02-13	United Kingdom	mediocre	357
2022-02-13	Vietnam	bad	1
2022-02-13	Vietnam	good	6
2022-02-13	Vietnam	mediocre	2
2022-02-14	Australia	bad	42
2022-02-14	Australia	good	263
2022-02-14	Australia	mediocre	59
2022-02-14	Brazil	bad	34
2022-02-14	Brazil	good	767
2022-02-14	Brazil	mediocre	68
2022-02-14	Costa Rica	good	22
2022-02-14	Egypt	bad	6
2022-02-14	Egypt	good	4
2022-02-14	Egypt	mediocre	1
2022-02-14	Japan	bad	1
2022-02-14	Japan	good	817
2022-02-14	Japan	mediocre	8
2022-02-14	Panama	bad	4
2022-02-14	Panama	good	12
2022-02-14	Panama	mediocre	6
2022-02-14	South Africa	bad	15
2022-02-14	South Africa	good	72
2022-02-14	South Africa	mediocre	12
2022-02-14	Trinidad and Tobago	bad	3
2022-02-14	Trinidad and Tobago	good	1
2022-02-14	Trinidad and Tobago	mediocre	2
2022-02-14	USA	bad	864
2022-02-14	USA	good	7981
2022-02-14	USA	mediocre	1044
2022-02-14	United Kingdom	bad	76
2022-02-14	United Kingdom	good	12951
2022-02-14	United Kingdom	mediocre	581
2022-02-14	Vietnam	bad	10
2022-02-14	Vietnam	good	15
2022-02-14	Vietnam	mediocre	19
2022-02-15	Australia	bad	36
2022-02-15	Australia	good	232
2022-02-15	Australia	mediocre	40
2022-02-15	Brazil	bad	24
2022-02-15	Brazil	good	492
2022-02-15	Brazil	mediocre	39
2022-02-15	Costa Rica	good	30
2022-02-15	Egypt	bad	1
2022-02-15	Egypt	good	2
2022-02-15	Japan	good	1042
2022-02-15	Japan	mediocre	4
2022-02-15	Panama	bad	3
2022-02-15	Panama	good	6
2022-02-15	South Africa	bad	11
2022-02-15	South Africa	good	33
2022-02-15	South Africa	mediocre	5
2022-02-15	Trinidad and Tobago	bad	2
2022-02-15	Trinidad and Tobago	good	1
2022-02-15	Trinidad and Tobago	mediocre	1
2022-02-15	USA	bad	662
2022-02-15	USA	good	7456
2022-02-15	USA	mediocre	1103
2022-02-15	United Kingdom	bad	86
2022-02-15	United Kingdom	good	11495
2022-02-15	United Kingdom	mediocre	591
2022-02-15	Vietnam	bad	3
2022-02-15	Vietnam	good	4
2022-02-15	Vietnam	mediocre	7
2022-02-16	Australia	bad	27
2022-02-16	Australia	good	152
2022-02-16	Australia	mediocre	47
2022-02-16	Brazil	bad	32
2022-02-16	Brazil	good	329
2022-02-16	Brazil	mediocre	29
2022-02-16	Costa Rica	good	23
2022-02-16	Japan	good	668
2022-02-16	Japan	mediocre	3
2022-02-16	Panama	bad	2
2022-02-16	Panama	good	6
2022-02-16	Panama	mediocre	2
2022-02-16	South Africa	bad	10
2022-02-16	South Africa	good	48
2022-02-16	South Africa	mediocre	7
2022-02-16	Trinidad and Tobago	bad	2
2022-02-16	Trinidad and Tobago	good	2
2022-02-16	Trinidad and Tobago	mediocre	5
2022-02-16	USA	bad	925
2022-02-16	USA	good	7761
2022-02-16	USA	mediocre	1029
2022-02-16	United Kingdom	bad	73
2022-02-16	United Kingdom	good	9587
2022-02-16	United Kingdom	mediocre	531
2022-02-16	Vietnam	bad	1
2022-02-16	Vietnam	good	12
2022-02-16	Vietnam	mediocre	11
2022-02-17	Australia	bad	31
2022-02-17	Australia	good	207
2022-02-17	Australia	mediocre	49
2022-02-17	Brazil	bad	42
2022-02-17	Brazil	good	307
2022-02-17	Brazil	mediocre	40
2022-02-17	Costa Rica	good	19
2022-02-17	Egypt	bad	4
2022-02-17	Egypt	good	1
2022-02-17	Japan	bad	2
2022-02-17	Japan	good	919
2022-02-17	Japan	mediocre	3
2022-02-17	Panama	bad	1
2022-02-17	Panama	good	8
2022-02-17	Panama	mediocre	3
2022-02-17	South Africa	bad	19
2022-02-17	South Africa	good	43
2022-02-17	South Africa	mediocre	10
2022-02-17	Trinidad and Tobago	bad	2
2022-02-17	Trinidad and Tobago	good	1
2022-02-17	Trinidad and Tobago	mediocre	3
2022-02-17	USA	bad	627
2022-02-17	USA	good	6276
2022-02-17	USA	mediocre	872
2022-02-17	United Kingdom	bad	96
2022-02-17	United Kingdom	good	9487
2022-02-17	United Kingdom	mediocre	788
2022-02-17	Vietnam	bad	31
2022-02-17	Vietnam	good	12
2022-02-17	Vietnam	mediocre	7
2022-02-18	Australia	bad	40
2022-02-18	Australia	good	99
2022-02-18	Australia	mediocre	19
2022-02-18	Brazil	bad	30
2022-02-18	Brazil	good	306
2022-02-18	Brazil	mediocre	45
2022-02-18	Costa Rica	good	14
2022-02-18	Japan	good	671
2022-02-18	Japan	mediocre	5
2022-02-18	Panama	bad	2
2022-02-18	South Africa	bad	13
2022-02-18	South Africa	good	23
2022-02-18	South Africa	mediocre	11
2022-02-18	Trinidad and Tobago	bad	1
2022-02-18	Trinidad and Tobago	good	2
2022-02-18	Trinidad and Tobago	mediocre	2
2022-02-18	USA	bad	597
2022-02-18	USA	good	5572
2022-02-18	USA	mediocre	688
2022-02-18	United Kingdom	bad	58
2022-02-18	United Kingdom	good	7988
2022-02-18	United Kingdom	mediocre	447
2022-02-18	Vietnam	bad	3
2022-02-18	Vietnam	good	17
2022-02-18	Vietnam	mediocre	5
2022-02-19	Australia	bad	28
2022-02-19	Australia	good	94
2022-02-19	Australia	mediocre	19
2022-02-19	Brazil	bad	11
2022-02-19	Brazil	good	89
2022-02-19	Brazil	mediocre	13
2022-02-19	Costa Rica	good	5
2022-02-19	Egypt	bad	1
2022-02-19	Japan	good	694
2022-02-19	Panama	bad	6
2022-02-19	Panama	good	8
2022-02-19	Panama	mediocre	3
2022-02-19	South Africa	bad	1
2022-02-19	South Africa	good	8
2022-02-19	South Africa	mediocre	2
2022-02-19	Trinidad and Tobago	bad	1
2022-02-19	Trinidad and Tobago	good	2
2022-02-19	Trinidad and Tobago	mediocre	1
2022-02-19	USA	bad	260
2022-02-19	USA	good	3640
2022-02-19	USA	mediocre	328
2022-02-19	United Kingdom	bad	59
2022-02-19	United Kingdom	good	9482
2022-02-19	United Kingdom	mediocre	465
2022-02-19	Vietnam	good	10
2022-02-19	Vietnam	mediocre	2
2022-02-20	Australia	bad	27
2022-02-20	Australia	good	188
2022-02-20	Australia	mediocre	43
2022-02-20	Brazil	bad	16
2022-02-20	Brazil	good	95
2022-02-20	Brazil	mediocre	8
2022-02-20	Costa Rica	good	9
2022-02-20	Japan	bad	1
2022-02-20	Japan	good	274
2022-02-20	Panama	bad	1
2022-02-20	Panama	good	5
2022-02-20	Panama	mediocre	3
2022-02-20	South Africa	bad	2
2022-02-20	South Africa	good	9
2022-02-20	South Africa	mediocre	2
2022-02-20	Trinidad and Tobago	bad	3
2022-02-20	Trinidad and Tobago	good	1
2022-02-20	Trinidad and Tobago	mediocre	3
2022-02-20	USA	bad	238
2022-02-20	USA	good	2655
2022-02-20	USA	mediocre	281
2022-02-20	United Kingdom	bad	60
2022-02-20	United Kingdom	good	8473
2022-02-20	United Kingdom	mediocre	409
2022-02-20	Vietnam	good	7
2022-02-21	Australia	bad	38
2022-02-21	Australia	good	177
2022-02-21	Australia	mediocre	58
2022-02-21	Brazil	bad	43
2022-02-21	Brazil	good	488
2022-02-21	Brazil	mediocre	69
2022-02-21	Costa Rica	good	15
2022-02-21	Costa Rica	mediocre	1
2022-02-21	Egypt	good	1
2022-02-21	Japan	bad	1
2022-02-21	Japan	good	652
2022-02-21	Japan	mediocre	2
2022-02-21	Panama	bad	1
2022-02-21	Panama	good	5
2022-02-21	Panama	mediocre	2
2022-02-21	South Africa	bad	22
2022-02-21	South Africa	good	95
2022-02-21	South Africa	mediocre	21
2022-02-21	Trinidad and Tobago	bad	5
2022-02-21	Trinidad and Tobago	good	1
2022-02-21	USA	bad	407
2022-02-21	USA	good	5287
2022-02-21	USA	mediocre	521
2022-02-21	United Kingdom	bad	100
2022-02-21	United Kingdom	good	13202
2022-02-21	United Kingdom	mediocre	613
2022-02-21	Vietnam	bad	1
2022-02-21	Vietnam	good	19
2022-02-21	Vietnam	mediocre	4
2022-02-22	Australia	bad	20
2022-02-22	Australia	good	201
2022-02-22	Australia	mediocre	55
2022-02-22	Brazil	bad	36
2022-02-22	Brazil	good	334
2022-02-22	Brazil	mediocre	37
2022-02-22	Costa Rica	good	20
2022-02-22	Costa Rica	mediocre	1
2022-02-22	Egypt	bad	1
2022-02-22	Egypt	good	1
2022-02-22	Japan	bad	1
2022-02-22	Japan	good	926
2022-02-22	Japan	mediocre	5
2022-02-22	Panama	bad	1
2022-02-22	Panama	good	3
2022-02-22	South Africa	bad	14
2022-02-22	South Africa	good	56
2022-02-22	South Africa	mediocre	9
2022-02-22	Trinidad and Tobago	bad	1
2022-02-22	Trinidad and Tobago	good	7
2022-02-22	Trinidad and Tobago	mediocre	2
2022-02-22	USA	bad	668
2022-02-22	USA	good	6853
2022-02-22	USA	mediocre	689
2022-02-22	United Kingdom	bad	148
2022-02-22	United Kingdom	good	11137
2022-02-22	United Kingdom	mediocre	651
2022-02-22	Vietnam	bad	5
2022-02-22	Vietnam	good	42
2022-02-22	Vietnam	mediocre	14
2022-02-23	Australia	bad	18
2022-02-23	Australia	good	166
2022-02-23	Australia	mediocre	48
2022-02-23	Brazil	bad	42
2022-02-23	Brazil	good	314
2022-02-23	Brazil	mediocre	59
2022-02-23	Costa Rica	good	23
2022-02-23	Egypt	bad	5
2022-02-23	Egypt	good	2
2022-02-23	Egypt	mediocre	2
2022-02-23	Japan	bad	1
2022-02-23	Japan	good	304
2022-02-23	Japan	mediocre	1
2022-02-23	Panama	bad	1
2022-02-23	Panama	mediocre	2
2022-02-23	South Africa	bad	8
2022-02-23	South Africa	good	38
2022-02-23	South Africa	mediocre	6
2022-02-23	Trinidad and Tobago	bad	1
2022-02-23	Trinidad and Tobago	good	1
2022-02-23	Trinidad and Tobago	mediocre	1
2022-02-23	USA	bad	562
2022-02-23	USA	good	4840
2022-02-23	USA	mediocre	593
2022-02-23	United Kingdom	bad	73
2022-02-23	United Kingdom	good	9982
2022-02-23	United Kingdom	mediocre	492
2022-02-23	Vietnam	good	12
2022-02-23	Vietnam	mediocre	5
2022-02-24	Australia	bad	41
2022-02-24	Australia	good	228
2022-02-24	Australia	mediocre	61
2022-02-24	Brazil	bad	36
2022-02-24	Brazil	good	344
2022-02-24	Brazil	mediocre	24
2022-02-24	Costa Rica	good	19
2022-02-24	Egypt	bad	4
2022-02-24	Egypt	good	1
2022-02-24	Egypt	mediocre	2
2022-02-24	Japan	good	960
2022-02-24	Japan	mediocre	6
2022-02-24	Panama	good	1
2022-02-24	South Africa	bad	7
2022-02-24	South Africa	good	15
2022-02-24	South Africa	mediocre	8
2022-02-24	Trinidad and Tobago	bad	2
2022-02-24	Trinidad and Tobago	good	2
2022-02-24	Trinidad and Tobago	mediocre	1
2022-02-24	USA	bad	426
2022-02-24	USA	good	4104
2022-02-24	USA	mediocre	489
2022-02-24	United Kingdom	bad	83
2022-02-24	United Kingdom	good	5315
2022-02-24	United Kingdom	mediocre	379
2022-02-24	Vietnam	bad	1
2022-02-24	Vietnam	good	25
2022-02-24	Vietnam	mediocre	7
2022-02-25	Australia	bad	19
2022-02-25	Australia	good	142
2022-02-25	Australia	mediocre	56
2022-02-25	Brazil	bad	21
2022-02-25	Brazil	good	149
2022-02-25	Brazil	mediocre	19
2022-02-25	Costa Rica	good	7
2022-02-25	Egypt	bad	1
2022-02-25	Japan	bad	1
2022-02-25	Japan	good	619
2022-02-25	Japan	mediocre	5
2022-02-25	Panama	good	2
2022-02-25	Panama	mediocre	1
2022-02-25	South Africa	bad	6
2022-02-25	South Africa	good	25
2022-02-25	South Africa	mediocre	3
2022-02-25	Trinidad and Tobago	bad	1
2022-02-25	Trinidad and Tobago	good	2
2022-02-25	Trinidad and Tobago	mediocre	1
2022-02-25	USA	bad	295
2022-02-25	USA	good	3835
2022-02-25	USA	mediocre	494
2022-02-25	United Kingdom	bad	93
2022-02-25	United Kingdom	good	5878
2022-02-25	United Kingdom	mediocre	435
2022-02-25	Vietnam	bad	1
2022-02-25	Vietnam	good	53
2022-02-25	Vietnam	mediocre	5
2022-02-26	Australia	bad	9
2022-02-26	Australia	good	149
2022-02-26	Australia	mediocre	16
2022-02-26	Brazil	bad	1
2022-02-26	Brazil	good	58
2022-02-26	Brazil	mediocre	4
2022-02-26	Costa Rica	good	1
2022-02-26	Egypt	bad	3
2022-02-26	Egypt	good	2
2022-02-26	Japan	good	753
2022-02-26	Japan	mediocre	2
2022-02-26	Panama	mediocre	1
2022-02-26	South Africa	bad	1
2022-02-26	South Africa	good	8
2022-02-26	South Africa	mediocre	1
2022-02-26	Trinidad and Tobago	good	1
2022-02-26	USA	bad	161
2022-02-26	USA	good	2662
2022-02-26	USA	mediocre	214
2022-02-26	United Kingdom	bad	49
2022-02-26	United Kingdom	good	4652
2022-02-26	United Kingdom	mediocre	337
2022-02-26	Vietnam	good	21
2022-02-26	Vietnam	mediocre	1
2022-02-27	Australia	bad	13
2022-02-27	Australia	good	189
2022-02-27	Australia	mediocre	35
2022-02-27	Brazil	bad	6
2022-02-27	Brazil	good	46
2022-02-27	Brazil	mediocre	6
2022-02-27	Costa Rica	good	3
2022-02-27	Egypt	bad	2
2022-02-27	Egypt	good	3
2022-02-27	Egypt	mediocre	4
2022-02-27	Japan	good	254
2022-02-27	Japan	mediocre	1
2022-02-27	Panama	good	2
2022-02-27	Panama	mediocre	4
2022-02-27	South Africa	bad	1
2022-02-27	South Africa	good	2
2022-02-27	Trinidad and Tobago	bad	1
2022-02-27	Trinidad and Tobago	mediocre	1
2022-02-27	USA	bad	132
2022-02-27	USA	good	2103
2022-02-27	USA	mediocre	181
2022-02-27	United Kingdom	bad	39
2022-02-27	United Kingdom	good	3953
2022-02-27	United Kingdom	mediocre	360
2022-02-27	Vietnam	bad	1
2022-02-27	Vietnam	good	16
2022-02-27	Vietnam	mediocre	1
2022-02-28	Australia	bad	21
2022-02-28	Australia	good	200
2022-02-28	Australia	mediocre	49
2022-02-28	Brazil	bad	17
2022-02-28	Brazil	good	170
2022-02-28	Brazil	mediocre	21
2022-02-28	Costa Rica	good	20
2022-02-28	Costa Rica	mediocre	1
2022-02-28	Egypt	good	1
2022-02-28	Japan	bad	2
2022-02-28	Japan	good	695
2022-02-28	Japan	mediocre	5
2022-02-28	Panama	good	4
2022-02-28	South Africa	bad	5
2022-02-28	South Africa	good	23
2022-02-28	South Africa	mediocre	2
2022-02-28	Trinidad and Tobago	bad	1
2022-02-28	Trinidad and Tobago	good	1
2022-02-28	USA	bad	287
2022-02-28	USA	good	4268
2022-02-28	USA	mediocre	416
2022-02-28	United Kingdom	bad	47
2022-02-28	United Kingdom	good	6428
2022-02-28	United Kingdom	mediocre	460
2022-02-28	Vietnam	good	32
2022-02-28	Vietnam	mediocre	5
2022-03-01	Australia	bad	14
2022-03-01	Australia	good	285
2022-03-01	Australia	mediocre	48
2022-03-01	Brazil	bad	7
2022-03-01	Brazil	good	189
2022-03-01	Brazil	mediocre	19
2022-03-01	Costa Rica	good	20
2022-03-01	Egypt	bad	2
2022-03-01	Egypt	good	2
2022-03-01	Japan	good	781
2022-03-01	Japan	mediocre	5
2022-03-01	Panama	good	1
2022-03-01	South Africa	bad	4
2022-03-01	South Africa	good	46
2022-03-01	South Africa	mediocre	2
2022-03-01	Trinidad and Tobago	bad	5
2022-03-01	Trinidad and Tobago	good	1
2022-03-01	USA	bad	358
2022-03-01	USA	good	4073
2022-03-01	USA	mediocre	378
2022-03-01	United Kingdom	bad	76
2022-03-01	United Kingdom	good	7091
2022-03-01	United Kingdom	mediocre	668
2022-03-01	Vietnam	bad	2
2022-03-01	Vietnam	good	25
2022-03-01	Vietnam	mediocre	1
2022-03-02	Australia	bad	21
2022-03-02	Australia	good	324
2022-03-02	Australia	mediocre	52
2022-03-02	Brazil	bad	44
2022-03-02	Brazil	good	382
2022-03-02	Brazil	mediocre	38
2022-03-02	Costa Rica	good	14
2022-03-02	Japan	bad	1
2022-03-02	Japan	good	566
2022-03-02	Japan	mediocre	5
2022-03-02	Panama	good	6
2022-03-02	Panama	mediocre	1
2022-03-02	South Africa	bad	6
2022-03-02	South Africa	good	61
2022-03-02	South Africa	mediocre	7
2022-03-02	Trinidad and Tobago	bad	4
2022-03-02	Trinidad and Tobago	good	1
2022-03-02	USA	bad	354
2022-03-02	USA	good	3040
2022-03-02	USA	mediocre	375
2022-03-02	United Kingdom	bad	77
2022-03-02	United Kingdom	good	8504
2022-03-02	United Kingdom	mediocre	603
2022-03-02	Vietnam	good	13
2022-03-03	Australia	bad	14
2022-03-03	Australia	good	306
2022-03-03	Australia	mediocre	49
2022-03-03	Brazil	bad	54
2022-03-03	Brazil	good	405
2022-03-03	Brazil	mediocre	54
2022-03-03	Costa Rica	good	13
2022-03-03	Costa Rica	mediocre	1
2022-03-03	Egypt	bad	8
2022-03-03	Egypt	good	8
2022-03-03	Egypt	mediocre	6
2022-03-03	Japan	bad	2
2022-03-03	Japan	good	826
2022-03-03	Japan	mediocre	4
2022-03-03	Panama	good	1
2022-03-03	Panama	mediocre	1
2022-03-03	South Africa	bad	4
2022-03-03	South Africa	good	43
2022-03-03	South Africa	mediocre	3
2022-03-03	Trinidad and Tobago	good	1
2022-03-03	USA	bad	252
2022-03-03	USA	good	2634
2022-03-03	USA	mediocre	277
2022-03-03	United Kingdom	bad	67
2022-03-03	United Kingdom	good	9696
2022-03-03	United Kingdom	mediocre	504
2022-03-03	Vietnam	good	41
2022-03-03	Vietnam	mediocre	2
2022-03-04	Australia	bad	11
2022-03-04	Australia	good	192
2022-03-04	Australia	mediocre	61
2022-03-04	Brazil	bad	38
2022-03-04	Brazil	good	318
2022-03-04	Brazil	mediocre	47
2022-03-04	Costa Rica	good	5
2022-03-04	Costa Rica	mediocre	1
2022-03-04	Egypt	bad	1
2022-03-04	Egypt	good	2
2022-03-04	Japan	bad	3
2022-03-04	Japan	good	577
2022-03-04	Japan	mediocre	3
2022-03-04	Panama	good	8
2022-03-04	Panama	mediocre	5
2022-03-04	South Africa	bad	5
2022-03-04	South Africa	good	39
2022-03-04	South Africa	mediocre	5
2022-03-04	Trinidad and Tobago	bad	1
2022-03-04	Trinidad and Tobago	good	4
2022-03-04	Trinidad and Tobago	mediocre	1
2022-03-04	USA	bad	257
2022-03-04	USA	good	2540
2022-03-04	USA	mediocre	337
2022-03-04	United Kingdom	bad	37
2022-03-04	United Kingdom	good	9404
2022-03-04	United Kingdom	mediocre	433
2022-03-04	Vietnam	bad	3
2022-03-04	Vietnam	good	25
2022-03-04	Vietnam	mediocre	3
2022-03-05	Australia	bad	6
2022-03-05	Australia	good	147
2022-03-05	Australia	mediocre	48
2022-03-05	Brazil	bad	26
2022-03-05	Brazil	good	193
2022-03-05	Brazil	mediocre	10
2022-03-05	Costa Rica	good	9
2022-03-05	Egypt	bad	18
2022-03-05	Egypt	good	20
2022-03-05	Egypt	mediocre	5
2022-03-05	Japan	good	670
2022-03-05	Japan	mediocre	5
2022-03-05	Panama	good	3
2022-03-05	Panama	mediocre	2
2022-03-05	South Africa	bad	3
2022-03-05	South Africa	good	11
2022-03-05	South Africa	mediocre	2
2022-03-05	Trinidad and Tobago	bad	2
2022-03-05	Trinidad and Tobago	good	4
2022-03-05	Trinidad and Tobago	mediocre	2
2022-03-05	USA	bad	113
2022-03-05	USA	good	1739
2022-03-05	USA	mediocre	158
2022-03-05	United Kingdom	bad	34
2022-03-05	United Kingdom	good	8553
2022-03-05	United Kingdom	mediocre	422
2022-03-05	Vietnam	good	13
2022-03-06	Australia	bad	15
2022-03-06	Australia	good	249
2022-03-06	Australia	mediocre	43
2022-03-06	Brazil	bad	11
2022-03-06	Brazil	good	82
2022-03-06	Brazil	mediocre	15
2022-03-06	Costa Rica	good	2
2022-03-06	Costa Rica	mediocre	2
2022-03-06	Egypt	bad	2
2022-03-06	Egypt	good	1
2022-03-06	Egypt	mediocre	1
2022-03-06	Japan	good	282
2022-03-06	Japan	mediocre	1
2022-03-06	South Africa	bad	2
2022-03-06	South Africa	good	20
2022-03-06	South Africa	mediocre	2
